"Area","Line","Code","Box Length","Front Entrance?","Plate Mesh","Slide Out?","End Type","InternalBaffle","Calibration","Design","Lid Security","Rebar","Pink Triangles","Box Condition","Note","Photo","Date Reported","Volunteer Name"
"Murchies","ES","ES05A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES06","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES06A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES07","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES07A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES08","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES08A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES09","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES09A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES10","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES10A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES11","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES11A","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES12","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES12A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES13","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES13A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES14","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES14A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES15","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES15A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES16","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES16A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES17","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES18","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES18A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES19","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES19A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES20","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES20A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES21","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES21A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES22","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES22A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES23","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES24","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES25","","new_style","","","","galve_mesh_trap_baffle","","good_design second_trap_different","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES26","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES27","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES28","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES29","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES30","","new_style","","","","galve_mesh_trap_baffle","","good_design_trigger_bent","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES30A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES31","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES31A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES32","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES32A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES32B","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES33","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES33A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES34","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ES","ES34A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES35","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ES","ES35A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES36","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ES","ES36A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES37","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ES","ES37A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES38","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ES","ES38A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES39","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ES","ES39A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK01","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wire","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK01A","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK01B","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","22-May-20",""
"Murchies","ESK","ESK02","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK02A","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK03","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK03A","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK04","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wire","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK04A","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK05","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK05A","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK06","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK06A","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK07","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wire","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK07A","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK08","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK08A","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK09","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK09A","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK10","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wire","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK10A","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK11","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK11A","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK12","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK12A","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK13","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wire","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK13A","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK14","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK14A","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK15","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK15A","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK16","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wire","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ESK","ESK16A","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK17","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK17A","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK18","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK18A","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK19","","new_style","","","","door_baffle_wire no_trap_baffle_but_has_slot","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK19A","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ESK","ESK20","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","A","","","",""
